id	icecream_van_id	latitude	longitude	velocity	created_at
441722689	14	51.1352152	4.1868014	16.848251342773438	2026-05-02 10:45:34
441722762	14	51.1351356	4.1872139	16.355928421020508	2026-05-02 10:45:36
441722830	14	51.1350544	4.1876392	16.23746681213379	2026-05-02 10:45:38
441722903	14	51.1349699	4.1880845	16.255168914794922	2026-05-02 10:45:40
441722971	14	51.134893	4.1885211	16.16936492919922	2026-05-02 10:45:42
441723049	14	51.1348162	4.1889841	16.47022819519043	2026-05-02 10:45:44
441723122	14	51.1347451	4.189481	17.233478546142578	2026-05-02 10:45:46
441723202	14	51.1346766	4.19004	18.35761833190918	2026-05-02 10:45:48
441723273	14	51.1346063	4.1906188	19.434587478637695	2026-05-02 10:45:50
441723344	14	51.1345376	4.1912372	20.640851974487305	2026-05-02 10:45:52
441723421	14	51.1344794	4.1918915	21.735868453979492	2026-05-02 10:45:54
441723495	14	51.1344244	4.1925718	22.806116104125977	2026-05-02 10:45:56
441723565	14	51.1343792	4.1932798	23.97957420349121	2026-05-02 10:45:58
441723632	14	51.134352	4.1940121	24.71261215209961	2026-05-02 10:46:00
441723699	14	51.1343295	4.1947419	25.23685073852539	2026-05-02 10:46:02
441723768	14	51.1343165	4.1954887	25.86941146850586	2026-05-02 10:46:04
441723831	14	51.1343022	4.1962408	26.02094078063965	2026-05-02 10:46:06
441723901	14	51.1342786	4.1969647	25.605072021484375	2026-05-02 10:46:08
441723963	14	51.1342556	4.1976499	24.162063598632812	2026-05-02 10:46:10
441724030	14	51.1342341	4.1982878	23.047683715820312	2026-05-02 10:46:12
441724096	14	51.1342207	4.1989196	22.42252540588379	2026-05-02 10:46:14
441724167	14	51.1342061	4.1995437	22.010042190551758	2026-05-02 10:46:16
441724247	14	51.1341928	4.2001661	21.781164169311523	2026-05-02 10:46:18
