call_id	shift_id	icecream_van_id	latitude	longitude	latitude_gps	longitude_gps	nr_of_people	address_zipcode	address_city	address_country	deadline	was_close	created_at	updated_at
654048	167960	5	51.02	4.124	51.02	4.124	1-2	9200	Dendermonde	België	2026-04-30 20:00:00	0	2026-04-30 19:11:04	2026-04-30 19:26:33
654053	167968	34	51.092	4.218	51.093	4.218	3-4	2880	Bornem	België	2026-04-30 21:15:00	0	2026-04-30 19:12:59	2026-04-30 20:12:23
654055	NULL	NULL	51.258	4.093	51.258	4.093	1-2	9170	Sint-Gillis-Waas	België	2026-04-30 20:00:00	0	2026-04-30 19:14:01	2026-04-30 19:14:01
654059	NULL	NULL	51.219	4.186	NULL	NULL	1-2	9120	Vrasene	België	2026-04-30 21:00:00	0	2026-04-30 19:14:36	2026-04-30 19:14:36
654060	NULL	NULL	51.065	4.033	51.065	4.033	3-4	9240	Zele	België	2026-04-30 19:30:00	1	2026-04-30 19:14:37	2026-04-30 19:14:37
654061	NULL	NULL	51.057	4.086	51.057	4.086	3-4	9200	Dendermonde	België	2026-04-30 20:00:00	0	2026-04-30 19:15:43	2026-04-30 19:15:43
654067	NULL	NULL	51.173	4.129	NULL	NULL	5-6	9100	Sint-Niklaas	België	2026-04-30 20:00:00	1	2026-04-30 19:19:29	2026-04-30 19:19:29
654068	167968	34	51.093	4.232	51.094	4.232	1-2	2880	Bornem	België	2026-04-30 20:30:00	0	2026-04-30 19:21:09	2026-04-30 19:45:18
654072	NULL	NULL	51.137	4.064	51.137	4.064	3-4	9250	Waasmunster	België	2026-04-30 20:00:00	0	2026-04-30 19:23:40	2026-04-30 19:23:40
654073	NULL	NULL	51.065	4.246	51.092	4.249	3-4	2890	Oppuurs	België	2026-04-30 20:00:00	0	2026-04-30 19:23:50	2026-04-30 19:23:50
654074	NULL	NULL	51.218	4.186	51.219	4.186	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 21:00:00	0	2026-04-30 19:23:54	2026-04-30 19:23:54
654076	NULL	NULL	51.137	4.064	NULL	NULL	3-4	9250	Waasmunster	België	2026-04-30 20:00:00	0	2026-04-30 19:25:33	2026-04-30 19:25:33
654077	NULL	NULL	51.137	4.064	NULL	NULL	3-4	9250	Waasmunster	België	2026-04-30 20:30:00	0	2026-04-30 19:25:36	2026-04-30 19:25:36
654078	NULL	NULL	51.075	4.032	NULL	NULL	7-8	9240	Zele	België	2026-04-30 19:45:00	1	2026-04-30 19:25:53	2026-04-30 19:25:53
654079	NULL	NULL	51.114	4.138	51.114	4.138	3-4	9140	Temse	België	2026-04-30 20:00:00	0	2026-04-30 19:26:17	2026-04-30 19:26:17
654080	NULL	NULL	51.211	4.196	51.211	4.196	7-8	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-04-30 20:15:00	0	2026-04-30 19:26:55	2026-04-30 19:26:55
654083	167960	5	51.02	4.124	51.02	4.124	1-2	9200	Dendermonde	België	2026-04-30 20:15:00	0	2026-04-30 19:30:14	2026-04-30 19:34:13
654087	167953	8	51.173	4.129	51.174	4.129	5-6	9100	Sint-Niklaas	België	2026-04-30 20:00:00	1	2026-04-30 19:33:31	2026-04-30 19:45:16
654088	NULL	NULL	51.173	4.129	NULL	NULL	3-4	9100	Sint-niklaas	België	2026-04-30 20:00:00	1	2026-04-30 19:33:38	2026-04-30 19:33:38
654089	167953	8	51.173	4.129	51.174	4.129	3-4	9100	Sint-Niklaas	België	2026-04-30 20:30:00	1	2026-04-30 19:33:43	2026-04-30 19:46:12
654090	NULL	NULL	51.063	4.068	51.063	4.068	3-4	9240	Zele	België	2026-04-30 20:30:00	0	2026-04-30 19:33:52	2026-04-30 19:33:53
654092	NULL	NULL	51.122	4.113	51.122	4.112	1-2	9250	Waasmunster	België	2026-04-30 20:00:00	0	2026-04-30 19:36:02	2026-04-30 19:36:02
654101	167953	8	51.17	4.126	51.17	4.128	1-2	9100	Sint-Niklaas	België	2026-04-30 20:15:00	1	2026-04-30 19:48:04	2026-04-30 20:01:55
654103	NULL	NULL	51.106	4.292	NULL	NULL	1-2	2880	Bornem	België	2026-04-30 20:00:00	0	2026-04-30 19:54:08	2026-04-30 19:54:08
654104	167953	8	51.179	4.144	NULL	NULL	3-4	9100	Sint-Niklaas	België	2026-04-30 20:30:00	1	2026-04-30 19:58:01	2026-04-30 20:15:54
654105	167968	34	51.092	4.218	51.093	4.218	1-2	2880	Bornem	België	2026-04-30 20:30:00	0	2026-04-30 20:04:51	2026-04-30 20:12:26
654107	NULL	NULL	51.023	4.156	51.022	4.156	1-2	9200	Dendermonde	België	2026-04-30 20:30:00	0	2026-04-30 20:08:59	2026-04-30 20:08:59
654108	NULL	NULL	51.034	4.144	51.034	4.144	1-2	9200	Dendermonde	België	2026-04-30 20:30:00	0	2026-04-30 20:13:51	2026-04-30 20:13:51
654109	NULL	NULL	51.061	4.207	51.061	4.207	1-2	2880	Bornem	België	2026-04-30 21:00:00	0	2026-04-30 20:22:39	2026-04-30 20:22:39
654110	NULL	NULL	51.219	4.186	NULL	NULL	1-2	9120	Vrasene	België	2026-04-30 21:00:00	0	2026-04-30 20:23:42	2026-04-30 20:23:42
