sale_order_id	sale_id	icecream_van_id	menu_item_id	datetime	name	price_vati	vat_rate
7123208	2097414	11	2	2026-04-30 15:07:34	2 bol	5.800000000000000	6.000
7123232	2097423	91	372	2026-04-30 15:10:06	drankje medewerker	1.000000000000000	6.000
7123239	2097426	35	1	2026-04-30 15:10:36	1 bol	3.300000000000000	6.000
7123242	2097428	13	6	2026-04-30 15:11:08	slagroom	1.200000000000000	6.000
7123243	2097428	13	1	2026-04-30 15:11:06	1 bol	3.300000000000000	6.000
7123248	2097431	14	1	2026-04-30 15:11:25	1 bol	3.300000000000000	6.000
7123249	2097431	14	1	2026-04-30 15:11:24	1 bol	3.300000000000000	6.000
7123250	2097431	14	1	2026-04-30 15:11:24	1 bol	3.300000000000000	6.000
7123261	2097436	6	2	2026-04-30 15:11:58	2 bol	5.800000000000000	6.000
7123275	2097441	34	1	2026-04-30 15:12:53	1 bol	3.300000000000000	6.000
7123283	2097444	103	7	2026-04-30 15:13:07	sauzen	1.200000000000000	6.000
7123284	2097444	103	3	2026-04-30 15:13:05	3 bol	8.900000000000000	6.000
7123288	2097446	6	2	2026-04-30 15:13:27	2 bol	5.800000000000000	6.000
7123302	2097452	103	1	2026-04-30 15:14:06	1 bol	3.300000000000000	6.000
7123309	2097452	103	1	2026-04-30 15:14:36	1 bol	3.300000000000000	6.000
7123310	2097452	103	1	2026-04-30 15:14:37	1 bol	3.300000000000000	6.000
7123317	2097452	103	1	2026-04-30 15:14:53	1 bol	3.300000000000000	6.000
7123320	2097452	103	1	2026-04-30 15:15:14	1 bol	3.300000000000000	6.000
7123328	2097452	103	1	2026-04-30 15:15:35	1 bol	3.300000000000000	6.000
7123321	2097458	8	1	2026-04-30 15:15:09	1 bol	3.300000000000000	6.000
7123322	2097458	8	1	2026-04-30 15:15:09	1 bol	3.300000000000000	6.000
7123323	2097458	8	1	2026-04-30 15:15:11	1 bol	3.300000000000000	6.000
7123326	2097459	9	1	2026-04-30 15:15:27	1 bol	3.300000000000000	6.000
7123327	2097459	9	2	2026-04-30 15:15:29	2 bol	5.800000000000000	6.000
7123337	2097462	8	1	2026-04-30 15:16:21	1 bol	3.300000000000000	6.000
7123338	2097462	8	1	2026-04-30 15:16:21	1 bol	3.300000000000000	6.000
7123341	2097464	103	1	2026-04-30 15:16:59	1 bol	3.300000000000000	6.000
7123342	2097464	103	1	2026-04-30 15:16:59	1 bol	3.300000000000000	6.000
7123343	2097464	103	1	2026-04-30 15:17:00	1 bol	3.300000000000000	6.000
7123344	2097464	103	1	2026-04-30 15:17:00	1 bol	3.300000000000000	6.000
7123359	2097471	3	1	2026-04-30 15:18:14	1 bol	3.300000000000000	6.000
7123380	2097477	10	7	2026-04-30 15:19:46	sauzen	1.200000000000000	6.000
7123381	2097477	10	1	2026-04-30 15:19:44	1 bol	3.300000000000000	6.000
7123382	2097477	10	1	2026-04-30 15:19:41	1 bol	3.300000000000000	6.000
7123383	2097477	10	7	2026-04-30 15:19:47	sauzen	1.200000000000000	6.000
7123384	2097477	10	1	2026-04-30 15:19:45	1 bol	3.300000000000000	6.000
7123385	2097477	10	7	2026-04-30 15:19:49	sauzen	1.200000000000000	6.000
7123377	2097479	34	4995	2026-04-30 15:19:42	dubai medium	8.800000000000000	6.000
7123378	2097479	34	4995	2026-04-30 15:19:45	dubai medium	8.800000000000000	6.000
7123379	2097479	34	4995	2026-04-30 15:19:45	dubai medium	8.800000000000000	6.000
7123413	2097479	34	4995	2026-04-30 15:21:04	dubai medium	8.800000000000000	6.000
7123397	2097481	11	1	2026-04-30 15:20:01	1 bol	3.300000000000000	6.000
7123402	2097482	13	2	2026-04-30 15:20:08	2 bol	5.800000000000000	6.000
7123403	2097482	13	6	2026-04-30 15:20:10	slagroom	1.200000000000000	6.000
7123417	2097482	13	2	2026-04-30 15:21:37	2 bol	5.800000000000000	6.000
7123430	2097482	13	2	2026-04-30 15:22:46	2 bol	5.800000000000000	6.000
7123406	2097484	3	1	2026-04-30 15:20:27	1 bol	3.300000000000000	6.000
7123407	2097485	8	1	2026-04-30 15:20:37	1 bol	3.300000000000000	6.000
7123408	2097485	8	8	2026-04-30 15:20:38	bresilienne	1.200000000000000	6.000
7123419	2097485	8	1	2026-04-30 15:21:36	1 bol	3.300000000000000	6.000
7123427	2097485	8	1	2026-04-30 15:22:29	1 bol	3.300000000000000	6.000
7123415	2097489	3	10	2026-04-30 15:21:09	cola zero	2.000000000000000	6.000
7123420	2097490	9	1	2026-04-30 15:21:34	1 bol	3.300000000000000	6.000
7123422	2097491	5	2	2026-04-30 15:21:41	2 bol	5.800000000000000	6.000
7123429	2097491	5	2	2026-04-30 15:22:38	2 bol	5.800000000000000	6.000
7123475	2097506	34	2	2026-04-30 15:27:22	2 bol	5.800000000000000	6.000
7123476	2097506	34	2	2026-04-30 15:27:21	2 bol	5.800000000000000	6.000
7123477	2097506	34	7	2026-04-30 15:27:22	sauzen	1.200000000000000	6.000
7123478	2097506	34	7	2026-04-30 15:27:23	sauzen	1.200000000000000	6.000
7123494	2097513	14	4995	2026-04-30 15:29:54	dubai medium	8.800000000000000	6.000
7123495	2097514	1	1	2026-04-30 15:30:07	1 bol	3.300000000000000	6.000
7123496	2097514	1	1	2026-04-30 15:30:15	1 bol	3.300000000000000	6.000
7123497	2097514	1	1	2026-04-30 15:30:17	1 bol	3.300000000000000	6.000
7123498	2097514	1	7	2026-04-30 15:30:19	sauzen	1.200000000000000	6.000
7123504	2097514	1	1	2026-04-30 15:31:35	1 bol	3.300000000000000	6.000
7123505	2097514	1	7	2026-04-30 15:31:32	sauzen	1.200000000000000	6.000
7123533	2097514	1	1	2026-04-30 15:32:52	1 bol	3.300000000000000	6.000
7123501	2097515	34	1	2026-04-30 15:30:52	1 bol	3.300000000000000	6.000
7123507	2097515	34	2652	2026-04-30 15:31:39	dame bueno small	4.400000000000000	6.000
7123522	2097522	11	1	2026-04-30 15:32:27	1 bol	3.300000000000000	6.000
7123530	2097524	14	2647	2026-04-30 15:32:32	bresilienne small	5.600000000000000	6.000
7123539	2097527	6	1	2026-04-30 15:33:11	1 bol	3.300000000000000	6.000
7123540	2097527	6	1	2026-04-30 15:33:12	1 bol	3.300000000000000	6.000
7123549	2097531	13	1	2026-04-30 15:34:13	1 bol	3.300000000000000	6.000
7123550	2097531	13	8	2026-04-30 15:34:14	bresilienne	1.200000000000000	6.000
7123562	2097531	13	1	2026-04-30 15:34:57	1 bol	3.300000000000000	6.000
7123578	2097542	13	1	2026-04-30 15:36:18	1 bol	3.300000000000000	6.000
7123586	2097542	13	1	2026-04-30 15:36:52	1 bol	3.300000000000000	6.000
7123581	2097543	10	2	2026-04-30 15:36:24	2 bol	5.800000000000000	6.000
7123587	2097547	8	1	2026-04-30 15:36:40	1 bol	3.300000000000000	6.000
7123588	2097547	8	6	2026-04-30 15:36:44	slagroom	1.200000000000000	6.000
7123589	2097547	8	14	2026-04-30 15:36:43	dame blanche medium	6.400000000000000	6.000
7123590	2097547	8	14	2026-04-30 15:36:43	dame blanche medium	6.400000000000000	6.000
7123591	2097547	8	6	2026-04-30 15:36:44	slagroom	1.200000000000000	6.000
7123593	2097548	103	3	2026-04-30 15:37:00	3 bol	8.900000000000000	6.000
7123603	2097548	103	4995	2026-04-30 15:38:10	dubai medium	8.800000000000000	6.000
7123600	2097550	11	1	2026-04-30 15:37:50	1 bol	3.300000000000000	6.000
7123617	2097558	7	1	2026-04-30 15:40:08	1 bol	3.300000000000000	6.000
7123618	2097558	7	1	2026-04-30 15:40:11	1 bol	3.300000000000000	6.000
7123619	2097558	7	1	2026-04-30 15:40:12	1 bol	3.300000000000000	6.000
7123623	2097561	7	1	2026-04-30 15:40:34	1 bol	3.300000000000000	6.000
7123624	2097561	7	1	2026-04-30 15:40:33	1 bol	3.300000000000000	6.000
7123630	2097564	91	1	2026-04-30 15:40:54	1 bol	3.300000000000000	6.000
7123631	2097564	91	1	2026-04-30 15:40:54	1 bol	3.300000000000000	6.000
7123632	2097564	91	1	2026-04-30 15:40:55	1 bol	3.300000000000000	6.000
7123633	2097564	91	1	2026-04-30 15:40:55	1 bol	3.300000000000000	6.000
7123660	2097574	10	2	2026-04-30 15:44:56	2 bol	5.800000000000000	6.000
7123661	2097574	10	1	2026-04-30 15:45:00	1 bol	3.300000000000000	6.000
7123662	2097574	10	1	2026-04-30 15:45:01	1 bol	3.300000000000000	6.000
7123665	2097575	91	1	2026-04-30 15:45:27	1 bol	3.300000000000000	6.000
7123666	2097575	91	1	2026-04-30 15:45:27	1 bol	3.300000000000000	6.000
7123667	2097575	91	1	2026-04-30 15:45:28	1 bol	3.300000000000000	6.000
7123686	2097584	14	1	2026-04-30 15:47:50	1 bol	3.300000000000000	6.000
7123687	2097584	14	1	2026-04-30 15:47:51	1 bol	3.300000000000000	6.000
7123701	2097592	7	1	2026-04-30 15:49:38	1 bol	3.300000000000000	6.000
7123722	2097602	14	1	2026-04-30 15:51:36	1 bol	3.300000000000000	6.000
7123725	2097604	9	20	2026-04-30 15:51:46	aardbeien medium	9.900000000000000	6.000
7123726	2097604	9	20	2026-04-30 15:51:47	aardbeien medium	9.900000000000000	6.000
7123736	2097608	11	1	2026-04-30 15:52:48	1 bol	3.300000000000000	6.000
7123737	2097608	11	1	2026-04-30 15:52:44	1 bol	3.300000000000000	6.000
7123752	2097614	91	1	2026-04-30 15:54:07	1 bol	3.300000000000000	6.000
7123753	2097614	91	2	2026-04-30 15:54:08	2 bol	5.800000000000000	6.000
7123761	2097617	11	1	2026-04-30 15:55:07	1 bol	3.300000000000000	6.000
7123762	2097617	11	2	2026-04-30 15:55:04	2 bol	5.800000000000000	6.000
7123764	2097619	35	1	2026-04-30 15:55:38	1 bol	3.300000000000000	6.000
7123766	2097620	7	1	2026-04-30 15:56:14	1 bol	3.300000000000000	6.000
7123767	2097620	7	2	2026-04-30 15:56:16	2 bol	5.800000000000000	6.000
7123780	2097620	7	1	2026-04-30 15:56:59	1 bol	3.300000000000000	6.000
7123765	2097621	13	1	2026-04-30 15:56:16	1 bol	3.300000000000000	6.000
7123779	2097621	13	1	2026-04-30 15:57:03	1 bol	3.300000000000000	6.000
7123786	2097621	13	1	2026-04-30 15:57:36	1 bol	3.300000000000000	6.000
7123772	2097625	3	1	2026-04-30 15:56:42	1 bol	3.300000000000000	6.000
7123773	2097625	3	1	2026-04-30 15:56:43	1 bol	3.300000000000000	6.000
7123774	2097625	3	1	2026-04-30 15:56:38	1 bol	3.300000000000000	6.000
7123778	2097627	34	2	2026-04-30 15:56:56	2 bol	5.800000000000000	6.000
7123804	2097627	34	2	2026-04-30 15:58:58	2 bol	5.800000000000000	6.000
7123805	2097627	34	367	2026-04-30 15:59:00	supplement aardbei	4.500000000000000	6.000
7123796	2097634	9	1	2026-04-30 15:58:03	1 bol	3.300000000000000	6.000
7123797	2097634	9	1	2026-04-30 15:58:04	1 bol	3.300000000000000	6.000
7123798	2097634	9	1	2026-04-30 15:58:04	1 bol	3.300000000000000	6.000
7123799	2097634	9	1	2026-04-30 15:58:05	1 bol	3.300000000000000	6.000
7123802	2097635	103	4994	2026-04-30 15:58:30	dubai small	6.800000000000000	6.000
7123807	2097638	34	2	2026-04-30 15:59:27	2 bol	5.800000000000000	6.000
7123811	2097640	9	1	2026-04-30 15:59:30	1 bol	3.300000000000000	6.000
7123814	2097642	10	1	2026-04-30 15:59:34	1 bol	3.300000000000000	6.000
7123815	2097642	10	1	2026-04-30 15:59:37	1 bol	3.300000000000000	6.000
7123816	2097642	10	6	2026-04-30 15:59:38	slagroom	1.200000000000000	6.000
7123817	2097643	3	1	2026-04-30 15:59:54	1 bol	3.300000000000000	6.000
7123840	2097651	7	1	2026-04-30 16:01:58	1 bol	3.300000000000000	6.000
7123849	2097651	7	1	2026-04-30 16:02:28	1 bol	3.300000000000000	6.000
7123862	2097662	14	2	2026-04-30 16:03:31	2 bol	5.800000000000000	6.000
7123863	2097662	14	2	2026-04-30 16:03:41	2 bol	5.800000000000000	6.000
7123864	2097662	14	1	2026-04-30 16:03:33	1 bol	3.300000000000000	6.000
7123907	2097675	103	2	2026-04-30 16:06:56	2 bol	5.800000000000000	6.000
7123908	2097675	103	2	2026-04-30 16:06:56	2 bol	5.800000000000000	6.000
7123909	2097676	91	1	2026-04-30 16:07:08	1 bol	3.300000000000000	6.000
7123914	2097678	13	1	2026-04-30 16:07:32	1 bol	3.300000000000000	6.000
7123929	2097678	13	1	2026-04-30 16:08:43	1 bol	3.300000000000000	6.000
7123930	2097678	13	1	2026-04-30 16:08:44	1 bol	3.300000000000000	6.000
7123920	2097680	10	1	2026-04-30 16:08:03	1 bol	3.300000000000000	6.000
7123921	2097680	10	1	2026-04-30 16:08:00	1 bol	3.300000000000000	6.000
7123922	2097680	10	1	2026-04-30 16:08:04	1 bol	3.300000000000000	6.000
7123923	2097680	10	1	2026-04-30 16:08:03	1 bol	3.300000000000000	6.000
7123924	2097681	7	1	2026-04-30 16:08:03	1 bol	3.300000000000000	6.000
7123941	2097687	14	1	2026-04-30 16:09:35	1 bol	3.300000000000000	6.000
7123942	2097687	14	1	2026-04-30 16:09:36	1 bol	3.300000000000000	6.000
7123946	2097689	103	20	2026-04-30 16:09:42	aardbeien medium	9.900000000000000	6.000
7123977	2097699	6	1	2026-04-30 16:12:07	1 bol	3.300000000000000	6.000
7123978	2097699	6	1	2026-04-30 16:12:10	1 bol	3.300000000000000	6.000
7123979	2097699	6	1	2026-04-30 16:12:10	1 bol	3.300000000000000	6.000
7123991	2097703	3	1	2026-04-30 16:12:52	1 bol	3.300000000000000	6.000
7123992	2097703	3	1	2026-04-30 16:12:52	1 bol	3.300000000000000	6.000
7123993	2097704	13	1	2026-04-30 16:12:55	1 bol	3.300000000000000	6.000
7124005	2097704	13	1	2026-04-30 16:13:41	1 bol	3.300000000000000	6.000
7124007	2097704	13	2	2026-04-30 16:14:27	2 bol	5.800000000000000	6.000
7124014	2097704	13	7	2026-04-30 16:15:35	sauzen	1.200000000000000	6.000
7124015	2097704	13	2	2026-04-30 16:15:35	2 bol	5.800000000000000	6.000
7124024	2097704	13	1	2026-04-30 16:16:27	1 bol	3.300000000000000	6.000
7124032	2097704	13	1	2026-04-30 16:17:10	1 bol	3.300000000000000	6.000
7124033	2097704	13	7	2026-04-30 16:17:10	sauzen	1.200000000000000	6.000
7124045	2097704	13	2	2026-04-30 16:18:07	2 bol	5.800000000000000	6.000
7124058	2097704	13	6	2026-04-30 16:19:00	slagroom	1.200000000000000	6.000
7124059	2097704	13	367	2026-04-30 16:19:02	supplement aardbei	4.500000000000000	6.000
7124079	2097704	13	1	2026-04-30 16:20:05	1 bol	3.300000000000000	6.000
7123994	2097705	91	2	2026-04-30 16:12:59	2 bol	5.800000000000000	6.000
7123999	2097708	91	1	2026-04-30 16:13:20	1 bol	3.300000000000000	6.000
7124000	2097708	91	1	2026-04-30 16:13:20	1 bol	3.300000000000000	6.000
7124001	2097708	91	1	2026-04-30 16:13:21	1 bol	3.300000000000000	6.000
7124016	2097712	11	1	2026-04-30 16:15:38	1 bol	3.300000000000000	6.000
7124017	2097712	11	1	2026-04-30 16:15:40	1 bol	3.300000000000000	6.000
7124025	2097712	11	1	2026-04-30 16:16:31	1 bol	3.300000000000000	6.000
7124021	2097714	5	2	2026-04-30 16:16:01	2 bol	5.800000000000000	6.000
7124022	2097714	5	1	2026-04-30 16:16:01	1 bol	3.300000000000000	6.000
7124023	2097714	5	1	2026-04-30 16:16:03	1 bol	3.300000000000000	6.000
7124026	2097715	35	1	2026-04-30 16:16:26	1 bol	3.300000000000000	6.000
7124035	2097720	7	1	2026-04-30 16:17:16	1 bol	3.300000000000000	6.000
7124036	2097720	7	1	2026-04-30 16:17:15	1 bol	3.300000000000000	6.000
7124037	2097720	7	1	2026-04-30 16:17:16	1 bol	3.300000000000000	6.000
7124055	2097728	9	1	2026-04-30 16:18:45	1 bol	3.300000000000000	6.000
7124056	2097728	9	1	2026-04-30 16:18:48	1 bol	3.300000000000000	6.000
7124057	2097729	5	2	2026-04-30 16:18:57	2 bol	5.800000000000000	6.000
7124069	2097729	5	2	2026-04-30 16:19:31	2 bol	5.800000000000000	6.000
7124081	2097729	5	1	2026-04-30 16:20:23	1 bol	3.300000000000000	6.000
7124083	2097737	8	1	2026-04-30 16:20:16	1 bol	3.300000000000000	6.000
7124084	2097737	8	7	2026-04-30 16:20:16	sauzen	1.200000000000000	6.000
7124085	2097737	8	7	2026-04-30 16:20:17	sauzen	1.200000000000000	6.000
7124095	2097737	8	1	2026-04-30 16:20:59	1 bol	3.300000000000000	6.000
7124096	2097737	8	7	2026-04-30 16:21:00	sauzen	1.200000000000000	6.000
7124122	2097737	8	7	2026-04-30 16:22:14	sauzen	1.200000000000000	6.000
7124123	2097737	8	7	2026-04-30 16:22:14	sauzen	1.200000000000000	6.000
7124124	2097737	8	1	2026-04-30 16:22:14	1 bol	3.300000000000000	6.000
7124125	2097737	8	1	2026-04-30 16:22:13	1 bol	3.300000000000000	6.000
7124126	2097737	8	6	2026-04-30 16:22:38	slagroom	1.200000000000000	6.000
7124127	2097737	8	1	2026-04-30 16:22:33	1 bol	3.300000000000000	6.000
7124090	2097741	9	1	2026-04-30 16:20:38	1 bol	3.300000000000000	6.000
7124091	2097741	9	1	2026-04-30 16:20:38	1 bol	3.300000000000000	6.000
7124102	2097743	10	2	2026-04-30 16:21:17	2 bol	5.800000000000000	6.000
7124103	2097743	10	2	2026-04-30 16:21:20	2 bol	5.800000000000000	6.000
7124104	2097743	10	7	2026-04-30 16:21:23	sauzen	1.200000000000000	6.000
7124105	2097743	10	7	2026-04-30 16:21:23	sauzen	1.200000000000000	6.000
7124107	2097744	9	1	2026-04-30 16:21:24	1 bol	3.300000000000000	6.000
7124108	2097745	13	1	2026-04-30 16:21:24	1 bol	3.300000000000000	6.000
7124120	2097745	13	1	2026-04-30 16:22:02	1 bol	3.300000000000000	6.000
7124132	2097752	34	1	2026-04-30 16:22:42	1 bol	3.300000000000000	6.000
7124142	2097752	34	1	2026-04-30 16:23:24	1 bol	3.300000000000000	6.000
7124144	2097756	35	1	2026-04-30 16:23:24	1 bol	3.300000000000000	6.000
7124146	2097758	7	1	2026-04-30 16:23:51	1 bol	3.300000000000000	6.000
7124147	2097758	7	1	2026-04-30 16:23:54	1 bol	3.300000000000000	6.000
7124151	2097758	7	1	2026-04-30 16:24:23	1 bol	3.300000000000000	6.000
7124152	2097761	9	1	2026-04-30 16:24:13	1 bol	3.300000000000000	6.000
7124153	2097761	9	1	2026-04-30 16:24:13	1 bol	3.300000000000000	6.000
7124154	2097762	13	1	2026-04-30 16:24:19	1 bol	3.300000000000000	6.000
7124158	2097764	103	1	2026-04-30 16:24:32	1 bol	3.300000000000000	6.000
7124163	2097764	103	1	2026-04-30 16:24:53	1 bol	3.300000000000000	6.000
7124166	2097764	103	1	2026-04-30 16:25:25	1 bol	3.300000000000000	6.000
7124183	2097764	103	2646	2026-04-30 16:26:15	dame blanche small	4.400000000000000	6.000
7124159	2097765	35	1	2026-04-30 16:24:33	1 bol	3.300000000000000	6.000
7124172	2097768	13	1	2026-04-30 16:25:34	1 bol	3.300000000000000	6.000
7124173	2097768	13	1	2026-04-30 16:25:35	1 bol	3.300000000000000	6.000
7124174	2097769	10	1	2026-04-30 16:25:54	1 bol	3.300000000000000	6.000
7124175	2097769	10	1	2026-04-30 16:25:49	1 bol	3.300000000000000	6.000
7124176	2097769	10	1	2026-04-30 16:25:51	1 bol	3.300000000000000	6.000
7124177	2097769	10	1	2026-04-30 16:25:53	1 bol	3.300000000000000	6.000
7124178	2097769	10	7	2026-04-30 16:25:55	sauzen	1.200000000000000	6.000
7124179	2097769	10	7	2026-04-30 16:25:56	sauzen	1.200000000000000	6.000
7124180	2097770	7	1	2026-04-30 16:25:54	1 bol	3.300000000000000	6.000
7124215	2097782	35	1	2026-04-30 16:28:16	1 bol	3.300000000000000	6.000
7124216	2097782	35	1	2026-04-30 16:28:17	1 bol	3.300000000000000	6.000
7124220	2097785	8	2	2026-04-30 16:28:44	2 bol	5.800000000000000	6.000
7124248	2097785	8	4994	2026-04-30 16:30:07	dubai small	6.800000000000000	6.000
7124285	2097785	8	4994	2026-04-30 16:31:45	dubai small	6.800000000000000	6.000
7124286	2097785	8	4994	2026-04-30 16:31:45	dubai small	6.800000000000000	6.000
7124305	2097785	8	2	2026-04-30 16:32:47	2 bol	5.800000000000000	6.000
7124231	2097789	3	2	2026-04-30 16:29:13	2 bol	5.800000000000000	6.000
7124235	2097789	3	14	2026-04-30 16:29:18	dame blanche medium	6.400000000000000	6.000
7124237	2097789	3	6	2026-04-30 16:29:16	slagroom	1.200000000000000	6.000
7124239	2097789	3	6	2026-04-30 16:29:19	slagroom	1.200000000000000	6.000
7124245	2097790	35	8	2026-04-30 16:29:50	bresilienne	1.200000000000000	6.000
7124247	2097790	35	1	2026-04-30 16:29:45	1 bol	3.300000000000000	6.000
7124249	2097790	35	2647	2026-04-30 16:30:13	bresilienne small	5.600000000000000	6.000
7124256	2097792	13	1	2026-04-30 16:30:15	1 bol	3.300000000000000	6.000
7124277	2097792	13	6	2026-04-30 16:31:29	slagroom	1.200000000000000	6.000
7124278	2097792	13	6	2026-04-30 16:31:28	slagroom	1.200000000000000	6.000
7124279	2097792	13	1	2026-04-30 16:31:27	1 bol	3.300000000000000	6.000
7124280	2097792	13	1	2026-04-30 16:31:28	1 bol	3.300000000000000	6.000
7124261	2097794	34	1	2026-04-30 16:30:51	1 bol	3.300000000000000	6.000
7124271	2097794	34	1	2026-04-30 16:31:24	1 bol	3.300000000000000	6.000
7124262	2097795	9	1	2026-04-30 16:31:00	1 bol	3.300000000000000	6.000
7124268	2097798	9	2	2026-04-30 16:31:06	2 bol	5.800000000000000	6.000
7124269	2097798	9	2	2026-04-30 16:31:06	2 bol	5.800000000000000	6.000
7124289	2097798	9	2	2026-04-30 16:31:57	2 bol	5.800000000000000	6.000
7124325	2097798	9	2	2026-04-30 16:33:34	2 bol	5.800000000000000	6.000
7124334	2097798	9	2	2026-04-30 16:34:26	2 bol	5.800000000000000	6.000
7124352	2097798	9	2	2026-04-30 16:35:05	2 bol	5.800000000000000	6.000
7124377	2097798	9	2	2026-04-30 16:36:55	2 bol	5.800000000000000	6.000
7124394	2097798	9	2	2026-04-30 16:38:19	2 bol	5.800000000000000	6.000
7124274	2097800	10	1	2026-04-30 16:31:20	1 bol	3.300000000000000	6.000
7124275	2097800	10	1	2026-04-30 16:31:22	1 bol	3.300000000000000	6.000
7124350	2097800	10	1	2026-04-30 16:34:57	1 bol	3.300000000000000	6.000
7124281	2097801	7	1	2026-04-30 16:31:21	1 bol	3.300000000000000	6.000
7124282	2097801	7	6	2026-04-30 16:31:24	slagroom	1.200000000000000	6.000
7124303	2097809	11	2	2026-04-30 16:32:20	2 bol	5.800000000000000	6.000
7124330	2097809	11	1	2026-04-30 16:34:07	1 bol	3.300000000000000	6.000
7124355	2097809	11	2	2026-04-30 16:35:17	2 bol	5.800000000000000	6.000
7124395	2097809	11	2	2026-04-30 16:38:24	2 bol	5.800000000000000	6.000
7124414	2097809	11	2	2026-04-30 16:39:36	2 bol	5.800000000000000	6.000
7124314	2097812	1	2629	2026-04-30 16:33:06	Ijsbol personeel (Max 1 x per dag)	0.000000000000000	6.000
7124315	2097813	103	1	2026-04-30 16:33:04	1 bol	3.300000000000000	6.000
7124316	2097813	103	1	2026-04-30 16:33:04	1 bol	3.300000000000000	6.000
7124332	2097818	3	6	2026-04-30 16:34:22	slagroom	1.200000000000000	6.000
7124333	2097818	3	1	2026-04-30 16:34:14	1 bol	3.300000000000000	6.000
7124343	2097818	3	2645	2026-04-30 16:34:31	halve brownie apart	2.000000000000000	6.000
7124381	2097818	3	1	2026-04-30 16:37:07	1 bol	3.300000000000000	6.000
7124382	2097818	3	1	2026-04-30 16:37:05	1 bol	3.300000000000000	6.000
7124344	2097823	103	1	2026-04-30 16:34:25	1 bol	3.300000000000000	6.000
7124345	2097823	103	7	2026-04-30 16:34:28	sauzen	1.200000000000000	6.000
7124356	2097823	103	7	2026-04-30 16:35:15	sauzen	1.200000000000000	6.000
7124357	2097823	103	1	2026-04-30 16:35:13	1 bol	3.300000000000000	6.000
7124358	2097823	103	6	2026-04-30 16:35:18	slagroom	1.200000000000000	6.000
7124361	2097825	10	1	2026-04-30 16:35:13	1 bol	3.300000000000000	6.000
7124375	2097830	7	2	2026-04-30 16:36:47	2 bol	5.800000000000000	6.000
7124385	2097830	7	1	2026-04-30 16:37:28	1 bol	3.300000000000000	6.000
7124386	2097832	103	1	2026-04-30 16:37:12	1 bol	3.300000000000000	6.000
7124415	2097841	103	1	2026-04-30 16:39:31	1 bol	3.300000000000000	6.000
7124425	2097843	34	1	2026-04-30 16:39:49	1 bol	3.300000000000000	6.000
7124438	2097843	34	1	2026-04-30 16:40:49	1 bol	3.300000000000000	6.000
7124445	2097843	34	1	2026-04-30 16:41:14	1 bol	3.300000000000000	6.000
7124446	2097843	34	1	2026-04-30 16:41:14	1 bol	3.300000000000000	6.000
7124453	2097843	34	11	2026-04-30 16:41:55	plat water	2.000000000000000	6.000
7124475	2097843	34	1	2026-04-30 16:43:11	1 bol	3.300000000000000	6.000
7124476	2097843	34	1	2026-04-30 16:43:11	1 bol	3.300000000000000	6.000
7124469	2097858	7	2	2026-04-30 16:42:47	2 bol	5.800000000000000	6.000
7124487	2097863	103	1	2026-04-30 16:43:27	1 bol	3.300000000000000	6.000
7124488	2097863	103	2	2026-04-30 16:43:27	2 bol	5.800000000000000	6.000
7124493	2097865	10	1	2026-04-30 16:43:44	1 bol	3.300000000000000	6.000
7124494	2097865	10	1	2026-04-30 16:43:47	1 bol	3.300000000000000	6.000
7124495	2097865	10	2	2026-04-30 16:43:48	2 bol	5.800000000000000	6.000
7124501	2097868	7	1	2026-04-30 16:44:08	1 bol	3.300000000000000	6.000
7124502	2097868	7	2	2026-04-30 16:44:08	2 bol	5.800000000000000	6.000
7124520	2097875	13	2	2026-04-30 16:45:14	2 bol	5.800000000000000	6.000
7124524	2097875	13	1	2026-04-30 16:45:45	1 bol	3.300000000000000	6.000
7124534	2097875	13	7	2026-04-30 16:46:42	sauzen	1.200000000000000	6.000
7124535	2097875	13	2	2026-04-30 16:46:42	2 bol	5.800000000000000	6.000
7124521	2097876	3	1	2026-04-30 16:45:22	1 bol	3.300000000000000	6.000
7124522	2097876	3	8	2026-04-30 16:45:23	bresilienne	1.200000000000000	6.000
7124532	2097876	3	2	2026-04-30 16:46:26	2 bol	5.800000000000000	6.000
7124541	2097876	3	1	2026-04-30 16:46:57	1 bol	3.300000000000000	6.000
7124550	2097876	3	16	2026-04-30 16:47:37	bresilienne medium	7.600000000000000	6.000
7124565	2097889	10	1	2026-04-30 16:48:33	1 bol	3.300000000000000	6.000
7124566	2097889	10	3	2026-04-30 16:48:35	3 bol	8.900000000000000	6.000
7124574	2097893	103	1	2026-04-30 16:48:52	1 bol	3.300000000000000	6.000
7124575	2097893	103	1	2026-04-30 16:48:51	1 bol	3.300000000000000	6.000
7124576	2097893	103	1	2026-04-30 16:48:51	1 bol	3.300000000000000	6.000
7124591	2097896	5	2	2026-04-30 16:49:40	2 bol	5.800000000000000	6.000
7124592	2097896	5	2	2026-04-30 16:49:42	2 bol	5.800000000000000	6.000
7124595	2097896	5	1	2026-04-30 16:50:10	1 bol	3.300000000000000	6.000
7124593	2097897	34	2	2026-04-30 16:49:46	2 bol	5.800000000000000	6.000
7124605	2097897	34	2	2026-04-30 16:50:29	2 bol	5.800000000000000	6.000
7124594	2097898	11	2	2026-04-30 16:49:53	2 bol	5.800000000000000	6.000
7124609	2097902	10	10	2026-04-30 16:50:55	cola zero	2.000000000000000	6.000
