call_id	shift_id	icecream_van_id	latitude	longitude	latitude_gps	longitude_gps	nr_of_people	address_zipcode	address_city	address_country	deadline	was_close	created_at	updated_at
654229	168045	35	51.117	3.988	51.117	3.987	9-10	9160	Lokeren	België	2026-05-01 13:00:00	0	2026-05-01 11:53:41	2026-05-01 12:59:31
654230	168003	7	51.065	4.153	NULL	NULL	10+	9220	Moerzekee	België	2026-05-01 14:00:00	1	2026-05-01 11:53:51	2026-05-01 13:20:53
654232	168044	91	51.063	4.026	51.063	4.026	10+	9240	Zele	België	2026-05-01 13:00:00	0	2026-05-01 11:54:38	2026-05-01 12:10:52
654233	168044	91	51.063	4.026	51.063	4.042	7-8	9240	Zele	België	2026-05-01 13:00:00	0	2026-05-01 11:54:39	2026-05-01 12:10:55
654234	NULL	NULL	51.126	4.233	51.126	4.233	3-4	9140	Temse	België	2026-05-01 13:30:00	0	2026-05-01 11:55:38	2026-05-01 11:55:38
654235	NULL	NULL	51.003	4.128	51.003	4.128	5-6	9280	Lebbeke	België	2026-05-01 14:00:00	0	2026-05-01 11:55:44	2026-05-01 11:55:44
654237	168044	91	51.063	4.026	51.063	4.042	1-2	9240	Zele	België	2026-05-01 12:00:00	0	2026-05-01 11:56:08	2026-05-01 12:10:57
654239	168044	91	51.063	4.026	51.063	4.042	7-8	9240	Zele	België	2026-05-01 12:00:00	0	2026-05-01 11:56:38	2026-05-01 12:11:03
654245	NULL	NULL	51.078	4.172	51.077	4.171	3-4	9220	Hamme	België	2026-05-01 12:30:00	0	2026-05-01 11:58:23	2026-05-01 11:58:23
654246	168003	7	51.065	4.153	51.065	4.153	10+	9220	Hamme	België	2026-05-01 14:00:00	1	2026-05-01 11:58:24	2026-05-01 12:38:50
654250	NULL	NULL	51.153	4.14	NULL	NULL	1-2	9100	Sint-Niklaas	België	2026-05-01 12:30:00	1	2026-05-01 11:59:48	2026-05-01 11:59:48
654251	NULL	NULL	51.127	4.223	51.127	4.223	3-4	9140	Temse	België	2026-05-01 12:30:00	0	2026-05-01 12:00:04	2026-05-01 12:00:04
654253	168044	91	51.061	4.006	51.061	4.005	5-6	9240	Zele	België	2026-05-01 12:15:00	1	2026-05-01 12:00:18	2026-05-01 12:03:38
654254	NULL	NULL	51.095	4.089	51.095	4.089	5-6	9250	Waasmunster	België	2026-05-01 14:30:00	0	2026-05-01 12:00:25	2026-05-01 12:00:25
654258	NULL	NULL	51.09	4.016	51.09	4.016	3-4	9160	Lokeren	België	2026-05-01 14:00:00	0	2026-05-01 12:01:39	2026-05-01 12:01:39
654261	NULL	NULL	51.093	4.232	51.093	4.232	1-2	2880	Bornem	België	2026-05-01 13:30:00	0	2026-05-01 12:02:02	2026-05-01 12:02:02
654275	168022	13	51.057	4.11	51.057	4.11	1-2	9200	Dendermonde	België	2026-05-01 12:30:00	1	2026-05-01 12:05:27	2026-05-01 12:08:50
654277	NULL	NULL	51.098	3.996	51.098	3.996	1-2	9160	Lokeren	België	2026-05-01 14:30:00	0	2026-05-01 12:05:49	2026-05-01 12:05:49
654280	NULL	NULL	51.051	4.064	51.051	4.064	3-4	9240	Zele	België	2026-05-01 14:00:00	0	2026-05-01 12:06:44	2026-05-01 12:06:44
654282	NULL	NULL	51.051	4.064	51.051	4.063	3-4	9240	Zele	België	2026-05-01 14:30:00	0	2026-05-01 12:06:46	2026-05-01 12:06:46
654283	168044	91	51.059	4.016	51.059	4.015	1-2	9240	Zele	België	2026-05-01 12:30:00	0	2026-05-01 12:06:49	2026-05-01 12:13:44
654284	NULL	NULL	51.069	4.305	51.076	4.281	5-6	2870	Puurs-Sint-Amands	België	2026-05-01 13:30:00	0	2026-05-01 12:07:17	2026-05-01 12:07:17
654287	NULL	NULL	51.019	4.127	51.019	4.127	1-2	9200	Dendermonde	België	2026-05-01 13:30:00	0	2026-05-01 12:09:56	2026-05-01 12:09:56
654290	168022	13	51.059	4.109	51.053	4.102	1-2	9200	Grembergen	België	2026-05-01 12:30:00	1	2026-05-01 12:10:32	2026-05-01 12:18:09
654291	NULL	NULL	51.065	4.153	51.065	4.153	10+	9220	Hamme	België	2026-05-01 13:00:00	1	2026-05-01 12:10:34	2026-05-01 12:10:34
654292	NULL	NULL	51.154	4.203	NULL	NULL	5-6	9140	Temse	België	2026-05-01 13:00:00	0	2026-05-01 12:10:36	2026-05-01 12:10:36
654295	168045	35	51.111	3.988	NULL	NULL	3-4	9160	Lokeren	België	2026-05-01 13:30:00	0	2026-05-01 12:11:47	2026-05-01 14:35:33
654296	NULL	NULL	51.221	4.098	51.221	4.098	10+	9170	Sint-Gillis-Waas	België	2026-05-01 13:30:00	0	2026-05-01 12:11:49	2026-05-01 12:11:49
654299	NULL	NULL	51.066	3.988	51.066	3.988	1-2	9240	Zele	België	2026-05-01 14:00:00	0	2026-05-01 12:12:54	2026-05-01 12:12:54
654301	168003	7	51.065	4.153	51.065	4.153	10+	9220	Hamme	België	2026-05-01 14:45:00	1	2026-05-01 12:13:01	2026-05-01 13:20:57
654306	NULL	NULL	50.981	4.183	NULL	NULL	3-4	1745	Opwijk	België	2026-05-01 14:15:00	0	2026-05-01 12:14:56	2026-05-01 12:14:56
654309	168022	13	51.053	4.1	51.053	4.1	1-2	9200	Dendermonde	België	2026-05-01 13:00:00	0	2026-05-01 12:15:46	2026-05-01 12:43:58
654322	168043	6	51.033	4.05	51.033	4.05	3-4	9200	Dendermonde	België	2026-05-01 18:00:00	0	2026-05-01 12:19:16	2026-05-01 17:58:13
654323	NULL	NULL	51.034	4.091	51.034	4.091	1-2	9200	Dendermonde	België	2026-05-01 14:15:00	0	2026-05-01 12:19:21	2026-05-01 12:19:21
654325	NULL	NULL	51.085	4.134	51.085	4.134	3-4	9220	Hamme	België	2026-05-01 14:00:00	0	2026-05-01 12:19:48	2026-05-01 12:19:48
654326	NULL	NULL	51.19	4.178	51.19	4.178	3-4	9100	Sint-Niklaas	België	2026-05-01 14:30:00	0	2026-05-01 12:20:29	2026-05-01 12:20:29
654328	168046	5	51.22	4.26	51.22	4.26	3-4	9120	Beveren	België	2026-05-01 12:30:00	1	2026-05-01 12:21:18	2026-05-01 12:25:46
654331	NULL	NULL	51.155	4.169	51.155	4.168	5-6	9100	Sint-Niklaas	België	2026-05-01 15:00:00	0	2026-05-01 12:21:55	2026-05-01 12:21:55
654334	NULL	NULL	51.202	4.346	51.202	4.346	10+	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-05-01 13:00:00	0	2026-05-01 12:22:49	2026-05-01 12:22:49
654336	NULL	NULL	51.202	4.346	NULL	NULL	10+	2070	Burcht	België	2026-05-01 13:00:00	0	2026-05-01 12:23:13	2026-05-01 12:23:13
654339	168079	5	51.217	4.291	NULL	NULL	1-2	9120	melsele	België	2026-05-01 20:00:00	0	2026-05-01 12:23:46	2026-05-01 17:45:24
654340	168045	35	51.103	3.985	51.103	3.985	1-2	9160	Lokeren	België	2026-05-01 12:30:00	1	2026-05-01 12:23:56	2026-05-01 12:25:37
654341	NULL	NULL	51.098	4.153	51.098	4.153	1-2	9220	Hamme (O.-Vl.)	België	2026-05-01 13:45:00	1	2026-05-01 12:24:34	2026-05-01 12:24:34
654342	NULL	NULL	51.135	4.274	51.134	4.275	1-2	9140	Temse	België	2026-05-01 14:00:00	0	2026-05-01 12:24:36	2026-05-01 12:24:36
654343	NULL	NULL	51.094	4.136	NULL	NULL	1-2	9220	Hamme	België	2026-05-01 12:30:00	0	2026-05-01 12:24:41	2026-05-01 12:24:41
654354	NULL	NULL	51.06	4.013	NULL	NULL	3-4	9240	Zele	België	2026-05-01 14:00:00	1	2026-05-01 12:27:34	2026-05-01 12:27:34
654356	NULL	NULL	51.124	4.088	51.124	4.088	5-6	9250	Waasmunster	België	2026-05-01 15:30:00	0	2026-05-01 12:28:19	2026-05-01 12:28:19
654362	NULL	NULL	51.081	4.275	51.081	4.276	9-10	2870	Puurs-Sint-Amands	België	2026-05-01 14:00:00	0	2026-05-01 12:29:13	2026-05-01 12:29:13
654367	NULL	NULL	51.066	4.041	51.066	4.041	3-4	9240	Zele	België	2026-05-01 14:15:00	0	2026-05-01 12:29:57	2026-05-01 12:29:57
654368	168035	11	51.024	4.114	51.024	4.114	5-6	9200	Dendermonde	België	2026-05-01 15:00:00	0	2026-05-01 12:30:11	2026-05-01 12:50:19
654369	168001	14	51.094	4.155	51.094	4.155	1-2	9220	Hamme	België	2026-05-01 13:00:00	1	2026-05-01 12:30:21	2026-05-01 12:42:58
654373	168044	91	51.066	4.022	51.066	4.022	9-10	9240	Zele	België	2026-05-01 14:00:00	0	2026-05-01 12:31:16	2026-05-01 13:00:44
654375	168037	10	51.131	4.231	51.131	4.231	1-2	9140	Temse	België	2026-05-01 18:00:00	0	2026-05-01 12:32:02	2026-05-01 12:36:57
654378	168045	35	51.104	3.983	51.104	3.983	3-4	9160	Lokeren	België	2026-05-01 13:00:00	1	2026-05-01 12:32:26	2026-05-01 12:38:07
654379	NULL	NULL	51.058	4.015	51.058	4.015	1-2	9240	Zele	België	2026-05-01 13:00:00	1	2026-05-01 12:33:19	2026-05-01 12:33:19
654381	NULL	NULL	51.092	4.166	51.092	4.166	3-4	9220	Hamme	België	2026-05-01 13:00:00	0	2026-05-01 12:34:10	2026-05-01 12:34:10
654384	NULL	NULL	51.088	4.131	51.088	4.13	9-10	9220	Hamme	België	2026-05-01 13:30:00	0	2026-05-01 12:35:05	2026-05-01 12:35:05
654386	NULL	NULL	51.1	3.985	51.1	3.985	1-2	9160	Lokeren	België	2026-05-01 13:00:00	1	2026-05-01 12:35:33	2026-05-01 12:35:33
654387	NULL	NULL	51.225	4.264	51.225	4.264	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-01 13:00:00	1	2026-05-01 12:35:55	2026-05-01 12:35:55
654388	NULL	NULL	51.113	4.138	51.113	4.139	10+	9140	Temse	België	2026-05-01 14:30:00	0	2026-05-01 12:36:15	2026-05-01 12:36:15
654390	NULL	NULL	51.019	4.127	51.019	4.127	3-4	9200	Dendermonde	België	2026-05-01 13:30:00	0	2026-05-01 12:36:33	2026-05-01 12:36:33
654393	NULL	NULL	51.015	4.107	51.015	4.107	5-6	9200	Dendermonde	België	2026-05-01 13:30:00	0	2026-05-01 12:37:18	2026-05-01 12:37:18
654398	168053	103	51.093	4	51.093	4	7-8	9160	Lokeren	België	2026-05-01 13:30:00	0	2026-05-01 12:38:16	2026-05-01 13:05:48
654402	NULL	NULL	51.21	4.232	51.21	4.232	10+	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-01 14:00:00	0	2026-05-01 12:39:02	2026-05-01 12:39:02
654404	NULL	NULL	51.146	3.954	51.115	3.986	1-2	9160	Eksaarde	België	2026-05-01 15:00:00	0	2026-05-01 12:40:37	2026-05-01 12:40:37
654407	NULL	NULL	51.059	4.016	51.059	4.016	9-10	9240	Zele	België	2026-05-01 13:00:00	0	2026-05-01 12:41:47	2026-05-01 12:41:47
654410	167993	34	51.173	4.165	51.173	4.165	3-4	9100	Sint-Niklaas	België	2026-05-01 13:00:00	1	2026-05-01 12:43:37	2026-05-01 12:45:22
654412	NULL	NULL	51.034	4.086	NULL	NULL	1-2	9200	Dendermonde	België	2026-05-01 13:00:00	0	2026-05-01 12:44:03	2026-05-01 12:44:03
654413	168044	91	51.065	4.023	NULL	NULL	1-2	9240	Zele	België	2026-05-01 13:15:00	1	2026-05-01 12:44:08	2026-05-01 13:01:12
654414	NULL	NULL	51.091	3.998	NULL	NULL	3-4	9160	Lokeren	België	2026-05-01 14:30:00	0	2026-05-01 12:44:19	2026-05-01 12:44:19
654416	NULL	NULL	51.122	3.937	NULL	NULL	5-6	9160	Lokeren	België	2026-05-01 13:30:00	0	2026-05-01 12:45:04	2026-05-01 12:45:04
654419	NULL	NULL	51.032	4.083	NULL	NULL	1-2	9200	DENDERMONDE (9200)	België	2026-05-01 15:00:00	0	2026-05-01 12:45:40	2026-05-01 12:45:40
654421	NULL	NULL	51.122	4.196	NULL	NULL	5-6	9140	Temse	België	2026-05-01 15:00:00	0	2026-05-01 12:45:52	2026-05-01 12:45:52
654424	NULL	NULL	51.197	4.072	NULL	NULL	1-2	9170	Sint gillis waas	België	2026-05-01 13:00:00	0	2026-05-01 12:46:17	2026-05-01 12:46:17
654425	NULL	NULL	51.067	4.148	51.067	4.148	3-4	9220	Hamme	België	2026-05-01 13:00:00	1	2026-05-01 12:46:19	2026-05-01 12:46:19
654429	NULL	NULL	51.116	4.043	NULL	NULL	5-6	9250	Waasmunster	België	2026-05-01 15:00:00	0	2026-05-01 12:46:58	2026-05-01 12:46:58
654433	168022	13	51.042	4.103	51.042	4.103	3-4	9200	Dendermonde	België	2026-05-01 16:00:00	0	2026-05-01 12:47:47	2026-05-01 13:41:10
654437	NULL	NULL	51.068	4.048	51.068	4.048	5-6	9240	Zele	België	2026-05-01 13:45:00	0	2026-05-01 12:48:54	2026-05-01 12:48:54
654438	NULL	NULL	51.168	4.171	51.168	4.171	1-2	9100	Sint-Niklaas	België	2026-05-01 13:15:00	0	2026-05-01 12:49:00	2026-05-01 12:49:00
654440	NULL	NULL	51.097	4.249	NULL	NULL	10+	2880	Bornem	België	2026-05-01 13:00:00	0	2026-05-01 12:49:54	2026-05-01 12:49:54
654443	NULL	NULL	51.097	4.249	NULL	NULL	10+	2880	Bornem	België	2026-05-01 15:45:00	0	2026-05-01 12:50:25	2026-05-01 12:50:25
654445	168045	35	51.098	3.991	51.098	3.991	5-6	9160	Lokeren	België	2026-05-01 13:30:00	1	2026-05-01 12:51:29	2026-05-01 14:55:26
654446	NULL	NULL	51.02	4.089	51.02	4.089	7-8	9200	Dendermonde	België	2026-05-01 14:00:00	0	2026-05-01 12:52:21	2026-05-01 12:52:21
654453	NULL	NULL	51.16	4.148	NULL	NULL	1-2	9100	Sint-Niklaas	Belgium	2026-05-01 14:30:00	0	2026-05-01 12:53:38	2026-05-01 12:53:38
654455	NULL	NULL	51.2	4.342	51.2	4.342	1-2	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-05-01 14:30:00	1	2026-05-01 12:54:14	2026-05-01 12:54:14
654459	168036	9	51.092	4.22	51.092	4.22	1-2	2880	Bornem	België	2026-05-01 16:00:00	0	2026-05-01 12:55:15	2026-05-01 15:10:09
654462	NULL	NULL	51.05	4.106	51.05	4.106	1-2	9200	Dendermonde	België	2026-05-01 13:45:00	1	2026-05-01 12:56:10	2026-05-01 12:56:10
654464	NULL	NULL	51.057	4.035	51.057	4.035	5-6	9240	Zele	België	2026-05-01 14:30:00	0	2026-05-01 12:56:29	2026-05-01 12:56:30
654468	167993	34	51.179	4.157	NULL	NULL	5-6	9100	Sint-Niklaas	België	2026-05-01 14:00:00	1	2026-05-01 12:58:28	2026-05-01 13:04:32
654469	NULL	NULL	51.119	3.973	51.119	3.973	5-6	9160	Lokeren	België	2026-05-01 14:00:00	0	2026-05-01 12:58:43	2026-05-01 12:58:43
654470	NULL	NULL	51.057	4.111	51.056	4.11	1-2	9200	Dendermonde	België	2026-05-01 13:00:00	0	2026-05-01 12:58:55	2026-05-01 12:58:55
654471	168045	35	51.117	3.988	51.117	3.987	9-10	9160	Lokeren	België	2026-05-01 14:00:00	0	2026-05-01 12:59:01	2026-05-01 14:03:59
654472	168003	7	51.068	4.152	51.067	4.152	7-8	9220	Hamme	België	2026-05-01 13:30:00	1	2026-05-01 12:59:02	2026-05-01 13:21:03
654473	NULL	NULL	51.09	4.016	51.09	4.016	3-4	9160	Lokeren	België	2026-05-01 14:00:00	0	2026-05-01 12:59:05	2026-05-01 12:59:05
654476	168044	91	51.066	4.022	51.066	4.022	5-6	9240	Zele	België	2026-05-01 14:30:00	1	2026-05-01 13:00:19	2026-05-01 13:01:59
654478	168008	101	51.222	4.336	51.222	4.336	3-4	2070	Beveren-Kruibeke-Zwijndrecht	België	2026-05-01 15:00:00	0	2026-05-01 13:01:13	2026-05-01 15:01:43
654479	NULL	NULL	51.031	4.069	51.03	4.069	1-2	9200	Appels	België	2026-05-01 13:15:00	0	2026-05-01 13:01:27	2026-05-01 13:01:27
654481	NULL	NULL	51.045	4.175	51.045	4.177	9-10	9220	Hamme	België	2026-05-01 14:30:00	0	2026-05-01 13:01:49	2026-05-01 13:01:49
654483	NULL	NULL	51.1	3.996	51.1	3.995	1-2	9160	Lokeren	België	2026-05-01 13:30:00	1	2026-05-01 13:02:17	2026-05-01 13:02:17
654486	NULL	NULL	51.055	3.693	51.21	4.425	3-4	9000	Gent	België	2026-05-01 13:30:00	0	2026-05-01 13:02:34	2026-05-01 13:02:34
654487	NULL	NULL	51.098	4.238	51.098	4.238	1-2	2880	Bornem	België	2026-05-01 18:00:00	1	2026-05-01 13:02:41	2026-05-01 13:02:41
654489	NULL	NULL	51.109	4.273	NULL	NULL	1-2	2880	Hingene	België	2026-05-01 14:00:00	0	2026-05-01 13:02:52	2026-05-01 13:02:52
654491	NULL	NULL	51.104	4.281	51.104	4.28	1-2	2880	Bornem	België	2026-05-01 13:30:00	0	2026-05-01 13:03:16	2026-05-01 13:03:16
654492	NULL	NULL	51.223	4.183	51.223	4.183	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-01 14:30:00	0	2026-05-01 13:03:22	2026-05-01 13:03:22
654493	NULL	NULL	51.069	4	51.069	4	1-2	9240	Zele	België	2026-05-01 14:30:00	0	2026-05-01 13:03:58	2026-05-01 13:03:58
654498	NULL	NULL	51.056	4.11	51.056	4.111	1-2	9200	Dendermonde	België	2026-05-01 13:30:00	0	2026-05-01 13:04:25	2026-05-01 13:04:25
654500	NULL	NULL	51.094	4.243	51.094	4.243	1-2	2880	Bornem	België	2026-05-01 15:00:00	1	2026-05-01 13:04:51	2026-05-01 13:04:51
654501	NULL	NULL	51.098	4.239	NULL	NULL	1-2	2880	Bornem	België	2026-05-01 14:00:00	1	2026-05-01 13:04:56	2026-05-01 13:04:56
654504	NULL	NULL	51.089	4.154	51.063	4.019	3-4	9220	Hamme	België	2026-05-01 14:15:00	1	2026-05-01 13:05:16	2026-05-01 13:05:16
654508	NULL	NULL	51.13	4.195	NULL	NULL	3-4	9140	Temse	België	2026-05-01 14:00:00	0	2026-05-01 13:06:32	2026-05-01 13:06:32
654509	NULL	NULL	51.158	4.142	51.149	4.135	3-4	9100	Sint-Niklaas	België	2026-05-01 15:00:00	0	2026-05-01 13:06:49	2026-05-01 13:06:49
654515	NULL	NULL	51.117	4.1	51.117	4.1	7-8	9250	Waasmunster	België	2026-05-01 14:00:00	0	2026-05-01 13:08:29	2026-05-01 13:08:29
654517	NULL	NULL	51.191	4.1	51.191	4.1	3-4	9170	Sint-Gillis-Waas	België	2026-05-01 15:30:00	0	2026-05-01 13:09:21	2026-05-01 13:09:21
654518	NULL	NULL	51.052	4.109	51.052	4.109	5-6	9200	Dendermonde	België	2026-05-01 13:30:00	1	2026-05-01 13:09:29	2026-05-01 13:09:29
654519	168044	91	51.064	4.023	51.064	4.023	1-2	9240	Zele	België	2026-05-01 13:30:00	1	2026-05-01 13:09:51	2026-05-01 13:13:42
654520	NULL	NULL	51.232	4.248	51.159	4.143	1-2	9120	Beveren	België	2026-05-01 13:30:00	0	2026-05-01 13:09:59	2026-05-01 13:09:59
654521	NULL	NULL	51.067	4.066	51.067	4.066	3-4	9240	Zele	België	2026-05-01 17:00:00	0	2026-05-01 13:09:59	2026-05-01 13:09:59
654522	NULL	NULL	51.127	4.223	51.127	4.223	3-4	9140	Temse	België	2026-05-01 13:30:00	0	2026-05-01 13:10:14	2026-05-01 13:10:14
654523	NULL	NULL	50.981	4.183	50.981	4.183	3-4	1745	Opwijk	België	2026-05-01 14:30:00	0	2026-05-01 13:10:26	2026-05-01 13:10:26
654526	NULL	NULL	51.057	4.111	51.056	4.11	1-2	9200	Dendermonde	België	2026-05-01 13:30:00	0	2026-05-01 13:10:37	2026-05-01 13:10:37
654528	NULL	NULL	50.998	4.15	50.998	4.15	1-2	9280	Lebbeke	België	2026-05-01 18:00:00	0	2026-05-01 13:11:46	2026-05-01 13:11:46
654531	NULL	NULL	51.07	4.161	51.07	4.161	1-2	9220	Hamme	België	2026-05-01 14:00:00	0	2026-05-01 13:12:11	2026-05-01 13:12:11
654532	NULL	NULL	51.127	4.223	NULL	NULL	3-4	9140	Temse	België	2026-05-01 14:00:00	0	2026-05-01 13:12:25	2026-05-01 13:12:25
654536	NULL	NULL	51.189	4.178	51.189	4.178	1-2	9100	Sint-Niklaas	België	2026-05-01 15:15:00	0	2026-05-01 13:14:28	2026-05-01 13:14:28
654537	NULL	NULL	51.181	4.161	51.18	4.162	1-2	9100	Sint-Niklaas	België	2026-05-01 13:30:00	1	2026-05-01 13:14:52	2026-05-01 13:14:52
654538	NULL	NULL	51.208	4.288	51.208	4.287	3-4	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-01 14:45:00	0	2026-05-01 13:15:28	2026-05-01 13:15:28
654539	NULL	NULL	51.069	4.305	51.076	4.281	5-6	2870	Puurs-Sint-Amands	België	2026-05-01 14:00:00	0	2026-05-01 13:16:22	2026-05-01 13:16:22
654545	NULL	NULL	51.074	4.179	51.074	4.178	3-4	9220	Hamme	België	2026-05-01 15:30:00	0	2026-05-01 13:17:23	2026-05-01 13:17:23
654546	NULL	NULL	51.195	4.153	51.195	4.153	7-8	9100	Sint-Niklaas	België	2026-05-01 15:00:00	0	2026-05-01 13:17:57	2026-05-01 13:17:57
654547	NULL	NULL	50.978	4.084	50.978	4.084	3-4	9280	Lebbeke	België	2026-05-01 13:45:00	0	2026-05-01 13:18:03	2026-05-01 13:18:03
654549	NULL	NULL	51.181	4.191	NULL	NULL	10+	9100	Nieuwkerken-Waas	België	2026-05-01 15:00:00	0	2026-05-01 13:18:26	2026-05-01 13:18:26
654550	NULL	NULL	51.095	4.089	51.095	4.089	5-6	9250	Waasmunster	België	2026-05-01 15:00:00	0	2026-05-01 13:18:38	2026-05-01 13:18:38
654551	NULL	NULL	51.098	4.007	NULL	NULL	3-4	9160	Lokeren	België	2026-05-01 13:30:00	1	2026-05-01 13:18:43	2026-05-01 13:18:43
654555	NULL	NULL	51.057	4.02	51.057	4.02	3-4	9240	Zele	België	2026-05-01 15:00:00	0	2026-05-01 13:20:26	2026-05-01 13:20:26
654557	NULL	NULL	51.13	4.195	51.13	4.195	7-8	9140	Temse	België	2026-05-01 14:00:00	0	2026-05-01 13:20:55	2026-05-01 13:20:55
654558	NULL	NULL	51.098	3.996	51.098	3.996	1-2	9160	Lokeren	België	2026-05-01 14:00:00	1	2026-05-01 13:21:58	2026-05-01 13:21:58
654561	168045	35	51.111	3.988	51.111	3.988	3-4	9160	Lokeren	België	2026-05-01 14:00:00	0	2026-05-01 13:23:52	2026-05-01 14:35:36
654562	NULL	NULL	51.151	3.952	51.151	3.952	10+	9160	Lokeren	België	2026-05-01 16:00:00	0	2026-05-01 13:24:44	2026-05-01 13:24:44
654563	NULL	NULL	51.221	4.098	51.221	4.098	10+	9170	Sint-Gillis-Waas	België	2026-05-01 13:30:00	0	2026-05-01 13:25:39	2026-05-01 13:25:39
654566	NULL	NULL	51.115	4.161	51.115	4.161	1-2	9140	Temse	België	2026-05-01 19:00:00	0	2026-05-01 13:26:26	2026-05-01 13:26:26
654568	NULL	NULL	51.114	4.01	51.11	3.987	10+	9160	Lokeren	België	2026-05-01 14:30:00	0	2026-05-01 13:27:21	2026-05-01 13:27:21
654570	NULL	NULL	51.225	4.258	51.225	4.258	1-2	9120	Beveren-Kruibeke-Zwijndrecht	België	2026-05-01 13:30:00	1	2026-05-01 13:27:57	2026-05-01 13:27:57
654571	NULL	NULL	51.098	4.153	NULL	NULL	3-4	9220	Hamme	België	2026-05-01 13:45:00	1	2026-05-01 13:27:57	2026-05-01 13:27:57
654572	NULL	NULL	51.089	4.23	NULL	NULL	3-4	2880	Bornem	België	2026-05-01 15:30:00	0	2026-05-01 13:28:22	2026-05-01 13:28:22
654574	NULL	NULL	51.092	4.108	51.092	4.108	3-4	9220	Hamme	België	2026-05-01 13:30:00	0	2026-05-01 13:28:40	2026-05-01 13:28:40
654579	NULL	NULL	51.095	4.088	51.095	4.088	5-6	9220	Hamme	België	2026-05-01 14:15:00	0	2026-05-01 13:29:57	2026-05-01 13:29:57
654585	NULL	NULL	51.097	4.146	51.097	4.146	1-2	9220	Hamme	België	2026-05-01 14:15:00	1	2026-05-01 13:30:48	2026-05-01 13:30:48
654586	NULL	NULL	51.101	4.239	51.101	4.239	3-4	2880	Bornem	België	2026-05-01 14:00:00	1	2026-05-01 13:31:32	2026-05-01 13:31:32
654587	NULL	NULL	51.034	4.091	51.034	4.091	1-2	9200	Dendermonde	België	2026-05-01 14:00:00	1	2026-05-01 13:31:45	2026-05-01 13:31:45
654589	NULL	NULL	51.098	4.238	51.098	4.238	1-2	2880	Bornem	België	2026-05-01 14:00:00	1	2026-05-01 13:32:26	2026-05-01 13:32:26
654590	NULL	NULL	51.098	4.238	51.098	4.238	1-2	2880	Bornem	België	2026-05-01 16:00:00	1	2026-05-01 13:32:28	2026-05-01 13:32:28
654593	NULL	NULL	51.099	4.129	51.099	4.129	7-8	9220	Hamme	België	2026-05-01 14:00:00	0	2026-05-01 13:33:44	2026-05-01 13:33:44
654595	168044	91	51.051	4.038	51.051	4.038	7-8	9240	Zele	België	2026-05-01 16:00:00	0	2026-05-01 13:34:22	2026-05-01 15:41:31
654596	NULL	NULL	51.094	4.136	NULL	NULL	1-2	9220	Hamme	België	2026-05-01 14:00:00	0	2026-05-01 13:34:33	2026-05-01 13:34:33
654599	NULL	NULL	51.1	4.232	NULL	NULL	10+	2880	Bornem	België	2026-05-01 15:00:00	1	2026-05-01 13:35:24	2026-05-01 13:35:24
654600	NULL	NULL	51.095	4.005	51.095	4.004	3-4	9160	Lokeren	België	2026-05-01 14:00:00	1	2026-05-01 13:35:28	2026-05-01 13:35:28
654602	NULL	NULL	51.108	3.971	51.108	3.971	1-2	9160	Lokeren	België	2026-05-01 14:00:00	1	2026-05-01 13:36:00	2026-05-01 13:36:00
654604	168066	34	51.19	4.172	NULL	NULL	9-10	9100	Nieuwkerken-Waas	België	2026-05-01 15:00:00	0	2026-05-01 13:36:08	2026-05-01 15:52:48
654606	NULL	NULL	51.061	4.03	51.061	4.03	1-2	9240	Zele	België	2026-05-01 14:00:00	0	2026-05-01 13:37:19	2026-05-01 13:37:19
654607	168044	91	51.062	4.025	51.062	4.025	7-8	9240	Zele	België	2026-05-01 15:00:00	1	2026-05-01 13:37:22	2026-05-01 14:05:39
654609	NULL	NULL	51.092	4.166	51.092	4.166	3-4	9220	Hamme	België	2026-05-01 14:15:00	0	2026-05-01 13:37:38	2026-05-01 13:37:39
654611	NULL	NULL	51.1	4.232	51.1	4.232	10+	2880	Bornem	België	2026-05-01 14:00:00	1	2026-05-01 13:38:38	2026-05-01 13:38:38
654612	NULL	NULL	51.013	4.112	51.013	4.112	3-4	9200	Dendermonde	België	2026-05-01 16:00:00	0	2026-05-01 13:38:56	2026-05-01 13:38:56
654614	NULL	NULL	51.07	4.029	51.07	4.029	1-2	9240	Zele	België	2026-05-01 14:30:00	0	2026-05-01 13:39:15	2026-05-01 13:39:15
654619	NULL	NULL	51.126	4.271	51.126	4.271	3-4	9140	Steendorp	België	2026-05-01 15:00:00	0	2026-05-01 13:40:11	2026-05-01 13:40:11
654620	NULL	NULL	51.092	4.015	51.092	4.014	3-4	9160	Lokeren	België	2026-05-01 15:00:00	0	2026-05-01 13:40:21	2026-05-01 13:40:21
654622	168037	10	51.127	4.223	NULL	NULL	3-4	9140	Temse	België	2026-05-01 14:15:00	0	2026-05-01 13:40:24	2026-05-01 14:05:48
